Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
MJZMDPDX,journalArticle,2018,"Zeier, Katie; Plimmer, Geoff; Franken, Esme","Developing shared leadership in a public organisation: Processes, paradoxes and consequences",Journal of Management &amp; Organization,,,10.1017/jmo.2018.78,,"AbstractMuch organisational decision-making is embedded in hierarchical structures and leadership, even though hierarchies are limited in how they deal with increasingly complex issues. This paper explores links between identity formation, and the subsequent development of shared leadership. It explores how a programme to develop shared leadership changed a public science organisation, from one dependent on hierarchical leadership, to one that also used shared leadership to better address the complex public context. Using Day and Harrison’s levels of leadership identity framework, this study first examines the processes of a development programme at individual, relational, and collective levels. Results reveal cascading growth in leadership identities through processes such as job crafting and contagion. Despite the resulting positive processes, inherent paradoxes of power, goals, and attitude underlying shared leadership development are also identified. Within these paradoxes, tensions between vertical hierarchy versus dispersed networks, task performance versus job crafting, fatigue versus revitalisation, and cynicism versus evangelism were found.",2018,4/17/25 8:31,4/17/25 8:31,,564-581,,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4WEBR2E,journalArticle,1998,"Sosik, John J.",Self-concept based aspects of the charismatic leader: More than meets the eye,The Leadership Quarterly,,,10.1016/s1048-9843(98)90013-3,,,1998,4/17/25 8:31,4/17/25 8:31,,503-526,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UERLZ55,journalArticle,2003,"Westaby, James D; Lee, Barbara C","Antecedents of injury among youth in agricultural settings: A longitudinal examination of safety consciousness, dangerous risk taking, and safety knowledge",Journal of Safety Research,,,10.1016/s0022-4375(03)00030-6,,,2003,4/17/25 8:31,4/17/25 8:31,,227-240,,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJW9X5BC,journalArticle,2017,"Sinha, Somnath; Hanuscin, Deborah L.",Development of teacher leadership identity: A multiple case study,Teaching and Teacher Education,,,10.1016/j.tate.2017.01.004,,,2017,4/17/25 8:31,4/17/25 8:31,,356-371,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKJNHNYR,journalArticle,2016,"Cheng, Annie Y.N.; Szeto, Elson",Teacher leadership development and principal facilitation: Novice teachers’ perspectives,Teaching and Teacher Education,,,10.1016/j.tate.2016.05.003,,,2016,4/17/25 8:31,4/17/25 8:31,,140-148,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SX2ZKLAS,journalArticle,2020,"Andersson, Thomas; Gadolin, Christian",Understanding institutional work through social interaction in highly institutionalized settings: Lessons from public healthcare organizations,Scandinavian Journal of Management,,,10.1016/j.scaman.2020.101107,,,2020,4/17/25 8:31,4/17/25 8:31,,101107,,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YRYUQEIM,journalArticle,2021,"McLaren, Colin D.; Boardley, Ian D.; Benson, Alex J.; Martin, Luc J.; Fransen, Katrien; Herbison, Jordan D.; Slatcher, Richard B.; Carré, Justin M.; Côté, Jean; Bruner, Mark W.",Follow the leader: Identity leadership and moral behaviour in social situations among youth sport teammates,Psychology of Sport and Exercise,,,10.1016/j.psychsport.2021.101940,,,2021,4/17/25 8:31,4/17/25 8:31,,101940,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRI5H5EX,journalArticle,2019,"Miles, Jane M.; Scott, Elaine S.",A New Leadership Development Model for Nursing Education,Journal of Professional Nursing,,,10.1016/j.profnurs.2018.09.009,,,2019,4/17/25 8:31,4/17/25 8:31,,11-May,,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8BCA748,journalArticle,2024,"Round, Heather; Yamao, Sachiko; Shao, Bo; Klonek, Florian; Sekiguchi, Tomoki; Newman, Alexander",Fostering psychological capital self-efficacy in emerging female leaders: Practical insights from an international leadership development program,Organizational Dynamics,,,10.1016/j.orgdyn.2024.101085,,,2024,4/17/25 8:31,4/17/25 8:31,,101085,,4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHI7GC4M,journalArticle,2020,"Yeo, Roland K.",Get ready to shift,Organizational Dynamics,,,10.1016/j.orgdyn.2018.11.001,,,2020,4/17/25 8:31,4/17/25 8:31,,100688,,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PU64GM44,journalArticle,2017,"Vogelgesang Lester, Gretchen; Palanski, Michael; Hammond, Michelle; Clapp-Smith, Rachel",Multi-domain leadership: A whole person approach to leading in the workplace...and beyond,Organizational Dynamics,,,10.1016/j.orgdyn.2016.11.001,,,2017,4/17/25 8:31,4/17/25 8:31,,133-139,,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T6PA9FLJ,journalArticle,2014,"Karelaia, Natalia; Guillén, Laura","Me, a woman and a leader: Positive social identity and identity conflict",Organizational Behavior and Human Decision Processes,,,10.1016/j.obhdp.2014.08.002,,,2014,4/17/25 8:31,4/17/25 8:31,,204-219,,2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN4TQ85F,journalArticle,2022,"Haslam, S. Alexander; Gaffney, Amber M.; Hogg, Michael A.; Rast, David E.; Steffens, Niklas K.",Reconciling identity leadership and leader identity: A dual-identity framework,The Leadership Quarterly,,,10.1016/j.leaqua.2022.101620,,,2022,4/17/25 8:31,4/17/25 8:31,,101620,,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QN2DXZ7B,journalArticle,2020,"Kwok, Navio; Shen, Winny; Brown, Douglas J.","I can, I am: Differential predictors of leader efficacy and identity trajectories in leader development",The Leadership Quarterly,,,10.1016/j.leaqua.2020.101422,,,2020,4/17/25 8:31,4/17/25 8:31,,101422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2A9J37X,journalArticle,2020,"Offermann, Lynn R.; Thomas, Kaitlin R.; Lanzo, Lauren A.; Smith, Lindsey N.",Achieving leadership and success: A 28-year follow-up of college women leaders,The Leadership Quarterly,,,10.1016/j.leaqua.2019.101345,,,2020,4/17/25 8:31,4/17/25 8:31,,101345,,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7J7NAR4Y,journalArticle,2020,"Steffens, Niklas K.; Haslam, S. Alexander; Peters, Kim; Quiggin, John",Identity economics meets identity leadership: Exploring the consequences of elevated CEO pay,The Leadership Quarterly,,,10.1016/j.leaqua.2018.10.001,,,2020,4/17/25 8:31,4/17/25 8:31,,101269,,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPMUJT2D,journalArticle,2018,"Unsworth, Kerrie L.; Kragt, Darja; Johnston-Billings, Amber",Am I a leader or a friend? How leaders deal with pre-existing friendships,The Leadership Quarterly,,,10.1016/j.leaqua.2018.07.003,,,2018,4/17/25 8:31,4/17/25 8:31,,674-685,,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLP4PM49,journalArticle,2018,"Kwok, Navio; Hanig, Samuel; Brown, Douglas J.; Shen, Winny",How leader role identity influences the process of leader emergence: A social network analysis,The Leadership Quarterly,,,10.1016/j.leaqua.2018.04.003,,,2018,4/17/25 8:31,4/17/25 8:31,,648-662,,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VWU7I45H,journalArticle,2017,"Miscenko, Darja; Guenter, Hannes; Day, David V.",Am I a leader? Examining leader identity development over time,The Leadership Quarterly,,,10.1016/j.leaqua.2017.01.004,,,2017,4/17/25 8:31,4/17/25 8:31,,605-620,,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8U39F7L,journalArticle,2017,"Epitropaki, Olga; Kark, Ronit; Mainemelis, Charalampos; Lord, Robert G.",Leadership and followership identity processes: A multilevel review,The Leadership Quarterly,,,10.1016/j.leaqua.2016.10.003,,,2017,4/17/25 8:31,4/17/25 8:31,,104-129,,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3G5IZYP,journalArticle,2017,"Eilam-Shamir, Galit; Kark, Ronit; Popper, Micha","Boas Shamir: The person, his impact and legacy",The Leadership Quarterly,,,10.1016/j.leaqua.2016.03.004,,,2017,4/17/25 8:31,4/17/25 8:31,,563-577,,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPBGVLMS,journalArticle,2015,"Marchiondo, Lisa A.; Myers, Christopher G.; Kopelman, Shirli",The relational nature of leadership identity construction: How and when it influences perceived leadership and decision-making,The Leadership Quarterly,,,10.1016/j.leaqua.2015.06.006,,,2015,4/17/25 8:31,4/17/25 8:31,,892-908,,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XW5FVY4Y,journalArticle,2015,"Guillén, Laura; Mayo, Margarita; Korotov, Konstantin",Is leadership a part of me? A leader identity approach to understanding the motivation to lead,The Leadership Quarterly,,,10.1016/j.leaqua.2015.05.001,,,2015,4/17/25 8:31,4/17/25 8:31,,802-820,,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z9PCX9GF,journalArticle,2011,"Day, David V.; Sin, Hock-Peng",Longitudinal tests of an integrative model of leader development: Charting and understanding developmental trajectories,The Leadership Quarterly,,,10.1016/j.leaqua.2011.04.011,,,2011,4/17/25 8:31,4/17/25 8:31,,545-560,,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKGTHU2I,journalArticle,2011,"Murphy, Susan Elaine; Johnson, Stefanie K.",The benefits of a long-lens approach to leader development: Understanding the seeds of leadership,The Leadership Quarterly,,,10.1016/j.leaqua.2011.04.004,,,2011,4/17/25 8:31,4/17/25 8:31,,459-470,,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZDYHL35,journalArticle,2010,"Rus, Diana; van Knippenberg, Daan; Wisse, Barbara",Leader self-definition and leader self-serving behavior,The Leadership Quarterly,,,10.1016/j.leaqua.2010.03.013,,,2010,4/17/25 8:31,4/17/25 8:31,,509-529,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9PCAQZDB,journalArticle,2005,"van Knippenberg, Barbara; van Knippenberg, Daan; De Cremer, David; Hogg, Michael A.","Research in leadership, self, and identity: A sample of the present and a glimpse of the future",The Leadership Quarterly,,,10.1016/j.leaqua.2005.06.006,,,2005,4/17/25 8:31,4/17/25 8:31,,495-499,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJYQIX4S,journalArticle,2025,"Wong, Lee Yung; Rixon, Andrew; Sendjaya, Sen; Wilson, Samuel",Navigating leader vs. servant identity: An Interpretative Phenomenological Analysis of leader identity threat,Journal of Vocational Behavior,,,10.1016/j.jvb.2025.104110,,,2025,4/17/25 8:31,4/17/25 8:31,,104110,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I4PWLVBZ,journalArticle,2007,"Harms, P.D.; Roberts, Brent W.; Wood, Dustin",Who shall lead? An integrative personality approach to the study of the antecedents of status in informal social organizations,Journal of Research in Personality,,,10.1016/j.jrp.2006.08.001,,,2007,4/17/25 8:31,4/17/25 8:31,,689-699,,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYM94X6U,journalArticle,2017,"Knapp, Melinda C.",An autoethnography of a (reluctant) teacher leader,The Journal of Mathematical Behavior,,,10.1016/j.jmathb.2017.02.004,,,2017,4/17/25 8:31,4/17/25 8:31,,251-266,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W799Z9JZ,journalArticle,2019,"Carnevale, Joel B.; Huang, Lei; Paterson, Ted",LMX-differentiation strengthens the prosocial consequences of leader humility: An identification and social exchange perspective,Journal of Business Research,,,10.1016/j.jbusres.2018.11.048,,,2019,4/17/25 8:31,4/17/25 8:31,,287-296,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBSEKGK4,journalArticle,2025,"Laritza, Machin-Rincón; Eva, Cifre; Pilar, Laguna Sánchez; Mónica, Segovia-Pérez",The role of experiential and transformative learning in fostering young women's leadership: A pilot study,The International Journal of Management Education,,,10.1016/j.ijme.2024.101123,,,2025,4/17/25 8:31,4/17/25 8:31,,101123,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z8SZJQTG,journalArticle,2023,"Bunea, Emilia; Kark, Ronit; Hammond, Michelle",“Leisureship”: Impact of pursuing serious leisure on leaders' performance,Human Resource Management Review,,,10.1016/j.hrmr.2022.100950,,,2023,4/17/25 8:31,4/17/25 8:31,,100950,,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EEFUJDH,journalArticle,2024,"Howieson, W.B.; Bushfield, S.; Martin, G.",Leadership identity construction in a hybrid medical context: ‘Claimed’ but not ‘granted’,European Management Journal,,,10.1016/j.emj.2023.04.012,,,2024,4/17/25 8:31,4/17/25 8:31,,745-756,,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VXYQZR6E,journalArticle,2024,"Ramdass, Jeff V.",A group member's desire to lead partially depends on their group identification,Current Research in Ecological and Social Psychology,,,10.1016/j.cresp.2024.100190,,,2024,4/17/25 8:31,4/17/25 8:31,,100190,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMMTLLFW,journalArticle,2020,"Thompson-Whiteside, Helen",Something in Adland doesn’t add up: It’s time to make female creatives count,Business Horizons,,,10.1016/j.bushor.2020.05.003,,,2020,4/17/25 8:31,4/17/25 8:31,,597-606,,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQRT82QU,journalArticle,2018,"Hoggett, James; Redford, Paul; Toher, Deirdre; White, Paul","Challenges for Police Leadership: Identity, Experience, Legitimacy and Direct Entry",Journal of Police and Criminal Psychology,,,10.1007/s11896-018-9264-2,,,2018,4/17/25 8:31,4/17/25 8:31,,145-155,,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMIYF666,journalArticle,2024,"Westen, Wiktoria; Graça, Manuel",Managerial identity work: a systematic literature review with a conceptual model,Management Review Quarterly,,,10.1007/s11301-024-00481-6,,"AbstractThis article presents a systematic review of Managerial Identity Work (MIW) literature, the ongoing process through which managers shape, negotiate, and redefine their professional identities in response to organizational, societal, and personal pressures. By synthesizing 61 empirical studies based on the PRISMA methodology, eight central themes within MIW are identified: identity work of first-time managers, identity work of experienced managers, management development programs, external perceptions of identity, blurred identity, creation of preferred identity, identity work as a medium, and identity work of minorities. These themes are further integrated into aggregate dimensions—knowledge, awareness, motivation, and privilege—culminating in a conceptual model that elucidates the relationships between them. This study not only consolidates the extant literature but also provides a framework for understanding the key factors shaping managerial identity formation. By mapping the geographical and industrial contexts of MIW research, this review uncovers gaps in the literature and proposes directions for future inquiry, particularly regarding MIW’s implications for leadership development, organizational culture, and managerial legitimacy.",2024,4/17/25 8:31,4/17/25 8:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSZWWSEK,journalArticle,2023,"Nieberle, Karolina W.; Acton, Bryan P.; Braun, Susanne; Lord, Robert G.; Fu, Yue",Leader Identity on the Fly: Intra-personal Leader Identity Dynamics in Response to Strong Events,Journal of Business and Psychology,,,10.1007/s10869-023-09906-7,,"AbstractRecent theorizing challenges the notion that leadership, and especially leader identities, is static. Yet, we know little about the dynamics that characterize how leader identities change within individuals across short periods of time. The current work integrates theorizing on temporal dynamics in leadership research with event systems theory to describe and predict day-to-day shifts (i.e., unidirectional, sudden changes) and dynamic ebb and flow patterns (i.e., multidirectional, potentially nonlinear changes over multiple days) of individuals’ leader identities. Specifically, we argue that the experience of strong (i.e., novel, disruptive, extraordinary) daily events facilitates positive leader identity shifts, and that over time, the resulting identity ebb and flows are more pronounced in unfamiliar compared to familiar contexts. We collected experience sampling data from 69 young adults at a university in the UK across seven-day periods at three different time points during the academic year (1159 data points). Using dynamical systems modeling, we analyze the velocity (i.e., rate of change) and the acceleration (i.e., change in velocity) parameters of individuals’ leader identity dynamics. We find that (a) on a daily level, strong events prompt positive shifts in leader identity, and that (b) over time, chains of stronger and weaker events provoke similar patterns of leader identity ebb and flows. However, these relationships are not stronger in unfamiliar compared to familiar contexts. Our research informs the theoretical understanding of events and short-term leader identity dynamics. We discuss implications for theory and research, in particular how events can trigger leader identity formation.",2023,4/17/25 8:31,4/17/25 8:31,,755-778,,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UNP6FUE,journalArticle,2012,"Eubanks, Dawn L.; Brown, Andrew D.; Ybema, Sierk","Leadership, Identity, and Ethics",Journal of Business Ethics,,,10.1007/s10551-012-1295-5,,,2012,4/17/25 8:31,4/17/25 8:31,,3-Jan,,1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFIY3GJH,journalArticle,2007,"Pless, Nicola M.",Understanding Responsible Leadership: Role Identity and Motivational Drivers,Journal of Business Ethics,,,10.1007/s10551-007-9518-x,,,2007,4/17/25 8:31,4/17/25 8:31,,437-456,,4,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QULNTKXU,journalArticle,2020,"Sims, Cynthia M.; Carter, Angela D.; Frady, Kristin K.; Moore De Peralta, Arelis; Hofrova, Alena; Brown, Stephen",Furthering Women Faculty in Leadership Roles: A Human Performance Improvement Case Study,Performance Improvement Quarterly,,,10.1002/piq.21353,,,2020,4/17/25 8:31,4/17/25 8:31,,395-426,,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR57D7JY,journalArticle,2025,"Galvin, Benjamin M.; Bednar, Jeffrey S.; Bates, Archie",Existing Personal Leadership Prototypes Versus Organizational Leadership Prototypes: How Individuals Manage Tensions Between Leading With Authenticity and Conformity During Their Socialization as Leaders in Organizations,Journal of Organizational Behavior,,,10.1002/job.2863,,"ABSTRACTBased on qualitative data collected at the United States Military Academy (West Point), this research enhances our understanding of how individuals manage tensions between leading with authenticity and organizational pressures for conformity, resulting from a lack of alignment between their existing personal leadership prototypes and organizational prototypes of leadership. Our theoretical model moves beyond existing research on leader identity construction− which largely treats individuals as blank slates as they construct who they will be as leaders in organizations− by highlighting how individuals learn to enact a leadership approach during socialization that fits within their personal zone of acceptable authenticity and the organization's zone of acceptable conformity. During socialization, individuals may experiment with discarding certain aspects of their existing leadership prototype and/or ignore certain aspects of the organization's leadership prototype, resulting in four primary types of leader–organization fit: Pretender, Believer, Maverick, or Rogue. Our model uncovers important outcomes associated with the varying levels of conformity and authenticity characteristic of these four types of leader–organization fit and highlights how one's fit might evolve over time as individuals engage with and learn from experiences as leaders.",2025,4/17/25 8:31,4/17/25 8:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
